Date,Open,Close,short,lag1,lag2,lag3,lag4,lag5,s1,s2,s3,s4,s5
2013-08-30,17.571428298950195,17.400714874267578,1,17.560714721679688,17.532142639160156,17.449642181396484,17.963214874267578,17.893571853637695,17.560714721679688,8.766071319580078,5.816547393798828,4.4908037185668945,3.578714370727539
2013-09-03,17.610713958740234,17.44928550720215,1,17.400714874267578,17.560714721679688,17.532142639160156,17.449642181396484,17.963214874267578,17.400714874267578,8.780357360839844,5.844047546386719,4.362410545349121,3.592642974853516
2013-09-04,17.841428756713867,17.81035614013672,1,17.44928550720215,17.400714874267578,17.560714721679688,17.532142639160156,17.449642181396484,17.44928550720215,8.700357437133789,5.8535715738932295,4.383035659790039,3.489928436279297
2013-09-05,17.866071701049805,17.688213348388672,1,17.81035614013672,17.44928550720215,17.400714874267578,17.560714721679688,17.532142639160156,17.81035614013672,8.724642753601074,5.800238291422526,4.390178680419922,3.506428527832031
2013-09-06,17.801429748535156,17.79357147216797,1,17.688213348388672,17.81035614013672,17.44928550720215,17.400714874267578,17.560714721679688,17.688213348388672,8.90517807006836,5.816428502400716,4.3501787185668945,3.5121429443359373
2013-09-09,18.03571319580078,18.077499389648438,0,17.79357147216797,17.688213348388672,17.81035614013672,17.44928550720215,17.400714874267578,17.79357147216797,8.844106674194336,5.936785380045573,4.362321376800537,3.4801429748535155
2013-09-10,18.078571319580078,17.665714263916016,1,18.077499389648438,17.79357147216797,17.688213348388672,17.81035614013672,17.44928550720215,18.077499389648438,8.896785736083984,5.896071116129558,4.45258903503418,3.4898571014404296
2013-09-11,16.67892837524414,16.703929901123047,0,17.665714263916016,18.077499389648438,17.79357147216797,17.688213348388672,17.81035614013672,17.665714263916016,9.038749694824219,5.931190490722656,4.422053337097168,3.5620712280273437
2013-09-12,16.73214340209961,16.881786346435547,0,16.703929901123047,17.665714263916016,18.077499389648438,17.79357147216797,17.688213348388672,16.703929901123047,8.832857131958008,6.0258331298828125,4.448392868041992,3.5376426696777346
2013-09-13,16.762142181396484,16.60357093811035,1,16.881786346435547,16.703929901123047,17.665714263916016,18.077499389648438,17.79357147216797,16.881786346435547,8.351964950561523,5.888571421305339,4.519374847412109,3.5587142944335937
2013-09-16,16.46428680419922,16.075714111328125,1,16.60357093811035,16.881786346435547,16.703929901123047,17.665714263916016,18.077499389648438,16.60357093811035,8.440893173217773,5.567976633707683,4.416428565979004,3.6154998779296874
2013-09-17,15.998571395874023,16.261428833007812,0,16.075714111328125,16.60357093811035,16.881786346435547,16.703929901123047,17.665714263916016,16.075714111328125,8.301785469055176,5.627262115478516,4.175982475280762,3.533142852783203
2013-09-18,16.542142868041992,16.595714569091797,0,16.261428833007812,16.075714111328125,16.60357093811035,16.881786346435547,16.703929901123047,16.261428833007812,8.037857055664062,5.534523646036784,4.220446586608887,3.3407859802246094
2013-09-19,16.810714721679688,16.867856979370117,0,16.595714569091797,16.261428833007812,16.075714111328125,16.60357093811035,16.881786346435547,16.595714569091797,8.130714416503906,5.358571370442708,4.150892734527588,3.3763572692871096
2013-09-20,17.071428298950195,16.693214416503906,1,16.867856979370117,16.595714569091797,16.261428833007812,16.075714111328125,16.60357093811035,16.867856979370117,8.297857284545898,5.4204762776692705,4.018928527832031,3.3207141876220705
2013-09-23,17.717857360839844,17.522857666015625,1,16.693214416503906,16.867856979370117,16.595714569091797,16.261428833007812,16.075714111328125,16.693214416503906,8.433928489685059,5.531904856363933,4.065357208251953,3.215142822265625
2013-09-24,17.674285888671875,17.467857360839844,1,17.522857666015625,16.693214416503906,16.867856979370117,16.595714569091797,16.261428833007812,17.522857666015625,8.346607208251953,5.622618993123372,4.148928642272949,3.2522857666015623
2013-09-25,17.4714298248291,17.197500228881836,1,17.467857360839844,17.522857666015625,16.693214416503906,16.867856979370117,16.595714569091797,17.467857360839844,8.761428833007812,5.564404805501302,4.216964244842529,3.3191429138183595
2013-09-26,17.35714340209961,17.364999771118164,0,17.197500228881836,17.467857360839844,17.522857666015625,16.693214416503906,16.867856979370117,17.197500228881836,8.733928680419922,5.840952555338542,4.173303604125977,3.3735713958740234
2013-09-27,17.277856826782227,17.241071701049805,1,17.364999771118164,17.197500228881836,17.467857360839844,17.522857666015625,16.693214416503906,17.364999771118164,8.598750114440918,5.822619120279948,4.380714416503906,3.338642883300781
2013-09-30,17.04464340209961,17.02678680419922,1,17.241071701049805,17.364999771118164,17.197500228881836,17.467857360839844,17.522857666015625,17.241071701049805,8.682499885559082,5.732500076293945,4.366964340209961,3.504571533203125
2013-10-01,17.087499618530273,17.427143096923828,0,17.02678680419922,17.241071701049805,17.364999771118164,17.197500228881836,17.467857360839844,17.02678680419922,8.620535850524902,5.788333257039388,4.299375057220459,3.493571472167969
2013-10-02,17.343929290771484,17.484285354614258,0,17.427143096923828,17.02678680419922,17.241071701049805,17.364999771118164,17.197500228881836,17.427143096923828,8.51339340209961,5.747023900349935,4.341249942779541,3.4395000457763674
2013-10-03,17.518213272094727,17.2646427154541,1,17.484285354614258,17.427143096923828,17.02678680419922,17.241071701049805,17.364999771118164,17.484285354614258,8.713571548461914,5.675595601399739,4.310267925262451,3.4729999542236327
2013-10-04,17.28071403503418,17.25107192993164,1,17.2646427154541,17.484285354614258,17.427143096923828,17.02678680419922,17.241071701049805,17.2646427154541,8.742142677307129,5.809047698974609,4.256696701049805,3.4482143402099608
2013-10-07,17.37714385986328,17.41964340209961,0,17.25107192993164,17.2646427154541,17.484285354614258,17.427143096923828,17.02678680419922,17.25107192993164,8.63232135772705,5.828095118204753,4.356785774230957,3.4053573608398438
2013-10-08,17.49785614013672,17.176429748535156,1,17.41964340209961,17.25107192993164,17.2646427154541,17.484285354614258,17.427143096923828,17.41964340209961,8.62553596496582,5.754880905151367,4.3710713386535645,3.4854286193847654
2013-10-09,17.308570861816406,17.37821388244629,0,17.176429748535156,17.41964340209961,17.25107192993164,17.2646427154541,17.484285354614258,17.176429748535156,8.709821701049805,5.750357309977214,4.316160678863525,3.4968570709228515
2013-10-10,17.547143936157227,17.48714256286621,1,17.37821388244629,17.176429748535156,17.41964340209961,17.25107192993164,17.2646427154541,17.37821388244629,8.588214874267578,5.80654780069987,4.31276798248291,3.4529285430908203
2013-10-11,17.392499923706055,17.600357055664062,0,17.48714256286621,17.37821388244629,17.176429748535156,17.41964340209961,17.25107192993164,17.48714256286621,8.689106941223145,5.725476582845052,4.354910850524902,3.450214385986328
2013-10-14,17.493928909301758,17.715713500976562,0,17.600357055664062,17.48714256286621,17.37821388244629,17.176429748535156,17.41964340209961,17.600357055664062,8.743571281433105,5.79273796081543,4.294107437133789,3.483928680419922
2013-10-15,17.768213272094727,17.809999465942383,0,17.715713500976562,17.600357055664062,17.48714256286621,17.37821388244629,17.176429748535156,17.715713500976562,8.800178527832031,5.829047520955403,4.344553470611572,3.435285949707031
2013-10-16,17.885356903076172,17.896785736083984,0,17.809999465942383,17.715713500976562,17.600357055664062,17.48714256286621,17.37821388244629,17.809999465942383,8.857856750488281,5.8667856852213545,4.371785640716553,3.475642776489258
2013-10-17,17.856428146362305,18.01785659790039,0,17.896785736083984,17.809999465942383,17.715713500976562,17.600357055664062,17.48714256286621,17.896785736083984,8.904999732971191,5.9052378336588545,4.400089263916016,3.4974285125732423
2013-10-18,18.07107162475586,18.17464256286621,0,18.01785659790039,17.896785736083984,17.809999465942383,17.715713500976562,17.600357055664062,18.01785659790039,8.948392868041992,5.936666488647461,4.428928375244141,3.5200714111328124
2013-10-21,18.27750015258789,18.6200008392334,0,18.17464256286621,18.01785659790039,17.896785736083984,17.809999465942383,17.715713500976562,18.17464256286621,9.008928298950195,5.965595245361328,4.452499866485596,3.5431427001953124
2013-10-22,18.800357818603516,18.56678581237793,1,18.6200008392334,18.17464256286621,18.01785659790039,17.896785736083984,17.809999465942383,18.6200008392334,9.087321281433105,6.00595219930013,4.474196434020996,3.5619998931884767
2013-10-23,18.53571319580078,18.748571395874023,0,18.56678581237793,18.6200008392334,18.17464256286621,18.01785659790039,17.896785736083984,18.56678581237793,9.3100004196167,6.05821418762207,4.504464149475098,3.579357147216797
2013-10-24,18.75,18.99678611755371,0,18.748571395874023,18.56678581237793,18.6200008392334,18.17464256286621,18.01785659790039,18.748571395874023,9.283392906188965,6.206666946411133,4.543660640716553,3.603571319580078
2013-10-25,18.9757137298584,18.784286499023438,1,18.99678611755371,18.748571395874023,18.56678581237793,18.6200008392334,18.17464256286621,18.99678611755371,9.374285697937012,6.188928604125977,4.65500020980835,3.634928512573242
2013-10-28,18.894285202026367,18.924285888671875,0,18.784286499023438,18.99678611755371,18.748571395874023,18.56678581237793,18.6200008392334,18.784286499023438,9.498393058776855,6.249523798624675,4.641696453094482,3.72400016784668
2013-10-29,19.15250015258789,18.452856063842773,1,18.924285888671875,18.784286499023438,18.99678611755371,18.748571395874023,18.56678581237793,18.924285888671875,9.392143249511719,6.33226203918457,4.687142848968506,3.713357162475586
2013-10-30,18.5575008392334,18.746429443359375,0,18.452856063842773,18.924285888671875,18.784286499023438,18.99678611755371,18.748571395874023,18.452856063842773,9.462142944335938,6.2614288330078125,4.749196529388428,3.7497142791748046
2013-10-31,18.75,18.667856216430664,1,18.746429443359375,18.452856063842773,18.924285888671875,18.784286499023438,18.99678611755371,18.746429443359375,9.226428031921387,6.308095296223958,4.696071624755859,3.799357223510742
2013-11-01,18.71500015258789,18.572500228881836,1,18.667856216430664,18.746429443359375,18.452856063842773,18.924285888671875,18.784286499023438,18.667856216430664,9.373214721679688,6.150952021280925,4.731071472167969,3.7568572998046874
2013-11-04,18.610713958740234,18.8125,0,18.572500228881836,18.667856216430664,18.746429443359375,18.452856063842773,18.924285888671875,18.572500228881836,9.333928108215332,6.248809814453125,4.613214015960693,3.784857177734375
2013-11-05,18.735000610351562,18.766071319580078,0,18.8125,18.572500228881836,18.667856216430664,18.746429443359375,18.452856063842773,18.8125,9.286250114440918,6.222618738810222,4.686607360839844,3.6905712127685546
2013-11-06,18.719642639160156,18.604286193847656,1,18.766071319580078,18.8125,18.572500228881836,18.667856216430664,18.746429443359375,18.766071319580078,9.40625,6.190833409627278,4.666964054107666,3.749285888671875
2013-11-07,18.556428909301758,18.303213119506836,1,18.604286193847656,18.766071319580078,18.8125,18.572500228881836,18.667856216430664,18.604286193847656,9.383035659790039,6.270833333333333,4.643125057220459,3.733571243286133
2013-11-08,18.377857208251953,18.591428756713867,0,18.303213119506836,18.604286193847656,18.766071319580078,18.8125,18.572500228881836,18.303213119506836,9.302143096923828,6.255357106526692,4.703125,3.7145000457763673
2013-11-11,18.57107162475586,18.537500381469727,1,18.591428756713867,18.303213119506836,18.604286193847656,18.766071319580078,18.8125,18.591428756713867,9.151606559753418,6.201428731282552,4.6915178298950195,3.7625
2013-11-12,18.48821449279785,18.571786880493164,0,18.537500381469727,18.591428756713867,18.303213119506836,18.604286193847656,18.766071319580078,18.537500381469727,9.295714378356934,6.101071039835612,4.651071548461914,3.7532142639160155
2013-11-13,18.5,18.593929290771484,0,18.571786880493164,18.537500381469727,18.591428756713867,18.303213119506836,18.604286193847656,18.571786880493164,9.268750190734863,6.197142918904622,4.575803279876709,3.7208572387695313
2013-11-14,18.671785354614258,18.862857818603516,0,18.593929290771484,18.571786880493164,18.537500381469727,18.591428756713867,18.303213119506836,18.593929290771484,9.285893440246582,6.179166793823242,4.647857189178467,3.660642623901367
2013-11-15,18.806428909301758,18.749643325805664,1,18.862857818603516,18.593929290771484,18.571786880493164,18.537500381469727,18.591428756713867,18.862857818603516,9.296964645385742,6.190595626831055,4.634375095367432,3.7182857513427736
2013-11-18,18.749643325805664,18.522499084472656,1,18.749643325805664,18.862857818603516,18.593929290771484,18.571786880493164,18.537500381469727,18.749643325805664,9.431428909301758,6.197976430257161,4.642946720123291,3.7075000762939454
2013-11-19,18.536785125732422,18.555356979370117,0,18.522499084472656,18.749643325805664,18.862857818603516,18.593929290771484,18.571786880493164,18.522499084472656,9.374821662902832,6.287619272867839,4.648482322692871,3.714357376098633
2013-11-20,18.543928146362305,18.39285659790039,1,18.555356979370117,18.522499084472656,18.749643325805664,18.862857818603516,18.593929290771484,18.555356979370117,9.261249542236328,6.249881108601888,4.715714454650879,3.718785858154297
2013-11-21,18.485713958740234,18.61214256286621,0,18.39285659790039,18.555356979370117,18.522499084472656,18.749643325805664,18.862857818603516,18.39285659790039,9.277678489685059,6.174166361490886,4.687410831451416,3.772571563720703
2013-11-22,18.554285049438477,18.564285278320312,0,18.61214256286621,18.39285659790039,18.555356979370117,18.522499084472656,18.749643325805664,18.61214256286621,9.196428298950195,6.185118993123372,4.630624771118164,3.749928665161133
2013-11-25,18.60785675048828,18.704999923706055,0,18.564285278320312,18.61214256286621,18.39285659790039,18.555356979370117,18.522499084472656,18.564285278320312,9.306071281433105,6.13095219930013,4.638839244842529,3.7044998168945313
2013-11-26,18.718570709228516,19.049999237060547,0,18.704999923706055,18.564285278320312,18.61214256286621,18.39285659790039,18.555356979370117,18.704999923706055,9.282142639160156,6.204047520955403,4.598214149475098,3.7110713958740233
2013-11-27,19.153928756713867,19.498571395874023,0,19.049999237060547,18.704999923706055,18.564285278320312,18.61214256286621,18.39285659790039,19.049999237060547,9.352499961853027,6.1880950927734375,4.653035640716553,3.678571319580078
2013-11-29,19.624286651611328,19.859643936157227,0,19.498571395874023,19.049999237060547,18.704999923706055,18.564285278320312,18.61214256286621,19.498571395874023,9.524999618530273,6.234999974568685,4.641071319580078,3.7224285125732424
2013-12-02,19.928571701049805,19.686786651611328,1,19.859643936157227,19.498571395874023,19.049999237060547,18.704999923706055,18.564285278320312,19.859643936157227,9.749285697937012,6.349999745686849,4.676249980926514,3.7128570556640623
2013-12-03,19.939285278320312,20.2257137298584,0,19.686786651611328,19.859643936157227,19.498571395874023,19.049999237060547,18.704999923706055,19.686786651611328,9.929821968078613,6.499523798624675,4.762499809265137,3.7409999847412108
2013-12-04,20.196428298950195,20.178571701049805,1,20.2257137298584,19.686786651611328,19.859643936157227,19.498571395874023,19.049999237060547,20.2257137298584,9.843393325805664,6.619881312052409,4.874642848968506,3.8099998474121093
2013-12-05,20.451786041259766,20.282142639160156,1,20.178571701049805,20.2257137298584,19.686786651611328,19.859643936157227,19.498571395874023,20.178571701049805,10.1128568649292,6.562262217203776,4.964910984039307,3.8997142791748045
2013-12-06,20.206785202026367,20.000713348388672,1,20.282142639160156,20.178571701049805,20.2257137298584,19.686786651611328,19.859643936157227,20.282142639160156,10.089285850524902,6.741904576619466,4.921696662902832,3.9719287872314455
2013-12-09,20.032142639160156,20.229642868041992,0,20.000713348388672,20.282142639160156,20.178571701049805,20.2257137298584,19.686786651611328,20.000713348388672,10.141071319580078,6.726190567016602,5.0564284324646,3.9373573303222655
2013-12-10,20.127857208251953,20.198213577270508,0,20.229642868041992,20.000713348388672,20.282142639160156,20.178571701049805,20.2257137298584,20.229642868041992,10.000356674194336,6.760714213053386,5.044642925262451,4.045142745971679
2013-12-11,20.25,20.04857063293457,1,20.198213577270508,20.229642868041992,20.000713348388672,20.282142639160156,20.178571701049805,20.198213577270508,10.114821434020996,6.666904449462891,5.070535659790039,4.035714340209961
2013-12-12,20.07642936706543,20.019285202026367,1,20.04857063293457,20.198213577270508,20.229642868041992,20.000713348388672,20.282142639160156,20.04857063293457,10.099106788635254,6.743214289347331,5.000178337097168,4.056428527832031
2013-12-13,20.10178565979004,19.801071166992188,1,20.019285202026367,20.04857063293457,20.198213577270508,20.229642868041992,20.000713348388672,20.019285202026367,10.024285316467285,6.732737859090169,5.057410717010498,4.000142669677734
2013-12-16,19.8221435546875,19.91071319580078,0,19.801071166992188,20.019285202026367,20.04857063293457,20.198213577270508,20.229642868041992,19.801071166992188,10.009642601013184,6.6828568776448565,5.049553394317627,4.045928573608398
2013-12-17,19.850357055664062,19.82107162475586,1,19.91071319580078,19.801071166992188,20.019285202026367,20.04857063293457,20.198213577270508,19.91071319580078,9.900535583496094,6.673095067342122,5.012142658233643,4.039642715454102
2013-12-18,19.632143020629883,19.67035675048828,0,19.82107162475586,19.91071319580078,19.801071166992188,20.019285202026367,20.04857063293457,19.82107162475586,9.95535659790039,6.6003570556640625,5.004821300506592,4.009714126586914
2013-12-19,19.625,19.44499969482422,1,19.67035675048828,19.82107162475586,19.91071319580078,19.801071166992188,20.019285202026367,19.67035675048828,9.91053581237793,6.636904398600261,4.950267791748047,4.003857040405274
2013-12-20,19.479642868041992,19.60785675048828,0,19.44499969482422,19.67035675048828,19.82107162475586,19.91071319580078,19.801071166992188,19.44499969482422,9.83517837524414,6.60702387491862,4.977678298950195,3.9602142333984376
2013-12-23,20.28571319580078,20.3603572845459,0,19.60785675048828,19.44499969482422,19.67035675048828,19.82107162475586,19.91071319580078,19.60785675048828,9.72249984741211,6.556785583496094,4.955267906188965,3.9821426391601564
2013-12-24,20.353214263916016,20.273929595947266,1,20.3603572845459,19.60785675048828,19.44499969482422,19.67035675048828,19.82107162475586,20.3603572845459,9.80392837524414,6.481666564941406,4.91758918762207,3.964214324951172
2013-12-26,20.28928565979004,20.139286041259766,1,20.273929595947266,20.3603572845459,19.60785675048828,19.44499969482422,19.67035675048828,20.273929595947266,10.18017864227295,6.535952250162761,4.861249923706055,3.934071350097656
2013-12-27,20.136428833007812,20.00321388244629,1,20.139286041259766,20.273929595947266,20.3603572845459,19.60785675048828,19.44499969482422,20.139286041259766,10.136964797973633,6.7867857615153,4.90196418762207,3.8889999389648438
2013-12-30,19.909286499023438,19.804285049438477,1,20.00321388244629,20.139286041259766,20.273929595947266,20.3603572845459,19.60785675048828,20.00321388244629,10.069643020629883,6.757976531982422,5.090089321136475,3.9215713500976563
2013-12-31,19.791786193847656,20.036428451538086,0,19.804285049438477,20.00321388244629,20.139286041259766,20.273929595947266,20.3603572845459,19.804285049438477,10.001606941223145,6.713095347086589,5.068482398986816,4.07207145690918
2014-01-02,19.845714569091797,19.754642486572266,1,20.036428451538086,19.804285049438477,20.00321388244629,20.139286041259766,20.273929595947266,20.036428451538086,9.902142524719238,6.66773796081543,5.034821510314941,4.054785919189453
2014-01-03,19.7450008392334,19.320714950561523,1,19.754642486572266,20.036428451538086,19.804285049438477,20.00321388244629,20.139286041259766,19.754642486572266,10.018214225769043,6.601428349812825,5.000803470611572,4.0278572082519535
2014-01-06,19.194643020629883,19.426071166992188,0,19.320714950561523,19.754642486572266,20.036428451538086,19.804285049438477,20.00321388244629,19.320714950561523,9.877321243286133,6.678809483846028,4.951071262359619,4.000642776489258
2014-01-07,19.440000534057617,19.28714370727539,1,19.426071166992188,19.320714950561523,19.754642486572266,20.036428451538086,19.804285049438477,19.426071166992188,9.660357475280762,6.584880828857422,5.0091071128845215,3.9608570098876954
2014-01-08,19.243213653564453,19.409286499023438,0,19.28714370727539,19.426071166992188,19.320714950561523,19.754642486572266,20.036428451538086,19.28714370727539,9.713035583496094,6.440238316853841,4.938660621643066,4.007285690307617
2014-01-09,19.5285701751709,19.161428451538086,1,19.409286499023438,19.28714370727539,19.426071166992188,19.320714950561523,19.754642486572266,19.409286499023438,9.643571853637695,6.4753570556640625,4.830178737640381,3.950928497314453
2014-01-10,19.27964210510254,19.033571243286133,1,19.161428451538086,19.409286499023438,19.28714370727539,19.426071166992188,19.320714950561523,19.161428451538086,9.704643249511719,6.42904790242513,4.856517791748047,3.8641429901123048
2014-01-13,18.925357818603516,19.133214950561523,0,19.033571243286133,19.161428451538086,19.409286499023438,19.28714370727539,19.426071166992188,19.033571243286133,9.580714225769043,6.4697621663411455,4.821785926818848,3.8852142333984374
2014-01-14,19.222143173217773,19.51392936706543,0,19.133214950561523,19.033571243286133,19.161428451538086,19.409286499023438,19.28714370727539,19.133214950561523,9.516785621643066,6.387142817179362,4.852321624755859,3.8574287414550783
2014-01-15,19.768571853637695,19.90571403503418,0,19.51392936706543,19.133214950561523,19.033571243286133,19.161428451538086,19.409286499023438,19.51392936706543,9.566607475280762,6.344523747762044,4.7903571128845215,3.8818572998046874
2014-01-16,19.81785774230957,19.79464340209961,1,19.90571403503418,19.51392936706543,19.133214950561523,19.033571243286133,19.161428451538086,19.90571403503418,9.756964683532715,6.377738316853841,4.758392810821533,3.832285690307617
2014-01-17,19.695714950561523,19.309642791748047,1,19.79464340209961,19.90571403503418,19.51392936706543,19.133214950561523,19.033571243286133,19.79464340209961,9.95285701751709,6.5046431223551435,4.783303737640381,3.8067142486572267
2014-01-21,19.32107162475586,19.609643936157227,0,19.309642791748047,19.79464340209961,19.90571403503418,19.51392936706543,19.133214950561523,19.309642791748047,9.897321701049805,6.63523801167806,4.878482341766357,3.8266429901123047
2014-01-22,19.675357818603516,19.696786880493164,0,19.609643936157227,19.309642791748047,19.79464340209961,19.90571403503418,19.51392936706543,19.609643936157227,9.654821395874023,6.598214467366536,4.976428508758545,3.902785873413086
2014-01-23,19.640714645385742,19.863571166992188,0,19.696786880493164,19.609643936157227,19.309642791748047,19.79464340209961,19.90571403503418,19.696786880493164,9.804821968078613,6.436547597249349,4.948660850524902,3.9811428070068358
2014-01-24,19.78571319580078,19.502500534057617,1,19.863571166992188,19.696786880493164,19.609643936157227,19.309642791748047,19.79464340209961,19.863571166992188,9.848393440246582,6.536547978719075,4.827410697937012,3.958928680419922
2014-01-27,19.645357131958008,19.66071319580078,0,19.502500534057617,19.863571166992188,19.696786880493164,19.609643936157227,19.309642791748047,19.502500534057617,9.931785583496094,6.565595626831055,4.902410984039307,3.8619285583496095
2014-01-28,18.170000076293945,18.08928680419922,1,19.66071319580078,19.502500534057617,19.863571166992188,19.696786880493164,19.609643936157227,19.66071319580078,9.751250267028809,6.6211903889973955,4.924196720123291,3.9219287872314452
2014-01-29,17.998214721679688,17.883928298950195,1,18.08928680419922,19.66071319580078,19.502500534057617,19.863571166992188,19.696786880493164,18.08928680419922,9.83035659790039,6.500833511352539,4.965892791748047,3.939357376098633
2014-01-30,17.947856903076172,17.849285125732422,1,17.883928298950195,18.08928680419922,19.66071319580078,19.502500534057617,19.863571166992188,17.883928298950195,9.04464340209961,6.553571065266927,4.875625133514404,3.9727142333984373
2014-01-31,17.684999465942383,17.878570556640625,0,17.849285125732422,17.883928298950195,18.08928680419922,19.66071319580078,19.502500534057617,17.849285125732422,8.941964149475098,6.029762268066406,4.915178298950195,3.9005001068115233
2014-02-03,17.95035743713379,17.911785125732422,1,17.878570556640625,17.849285125732422,17.883928298950195,18.08928680419922,19.66071319580078,17.878570556640625,8.924642562866211,5.961309432983398,4.522321701049805,3.932142639160156
2014-02-04,18.066070556640625,18.171070098876953,0,17.911785125732422,17.878570556640625,17.849285125732422,17.883928298950195,18.08928680419922,17.911785125732422,8.939285278320312,5.949761708577474,4.470982074737549,3.6178573608398437
2014-02-05,18.091428756713867,18.306785583496094,0,18.171070098876953,17.911785125732422,17.878570556640625,17.849285125732422,17.883928298950195,18.171070098876953,8.955892562866211,5.959523518880208,4.4623212814331055,3.576785659790039
2014-02-06,18.216428756713867,18.30392837524414,0,18.306785583496094,18.171070098876953,17.911785125732422,17.878570556640625,17.849285125732422,18.306785583496094,9.085535049438477,5.970595041910808,4.469642639160156,3.5698570251464843
2014-02-07,18.62071418762207,18.559999465942383,1,18.30392837524414,18.306785583496094,18.171070098876953,17.911785125732422,17.878570556640625,18.30392837524414,9.153392791748047,6.057023366292317,4.4779462814331055,3.575714111328125
2014-02-10,18.523571014404297,18.892499923706055,0,18.559999465942383,18.30392837524414,18.306785583496094,18.171070098876953,17.911785125732422,18.559999465942383,9.15196418762207,6.102261861165364,4.542767524719238,3.5823570251464845
2014-02-11,18.95035743713379,19.141429901123047,0,18.892499923706055,18.559999465942383,18.30392837524414,18.306785583496094,18.171070098876953,18.892499923706055,9.279999732971191,6.101309458414714,4.576696395874023,3.6342140197753907
2014-02-12,19.176786422729492,19.139999389648438,1,19.141429901123047,18.892499923706055,18.559999465942383,18.30392837524414,18.306785583496094,19.141429901123047,9.446249961853027,6.186666488647461,4.575982093811035,3.661357116699219
2014-02-13,19.094999313354492,19.44392967224121,0,19.139999389648438,19.141429901123047,18.892499923706055,18.559999465942383,18.30392837524414,19.139999389648438,9.570714950561523,6.297499974568685,4.639999866485596,3.660785675048828
2014-02-14,19.37392807006836,19.428213119506836,0,19.44392967224121,19.139999389648438,19.141429901123047,18.892499923706055,18.559999465942383,19.44392967224121,9.569999694824219,6.380476633707683,4.723124980926514,3.7119998931884766
